gvkey,piotroski,roic_5y_avg,fcf_growth_5y,fcf_ev_5y_avg,maint_fcf_ev_5y_avg,growth_capx_years_5y,sales_growth_5y,roic_ratio_latest_5y,accruals_latest,fic,gsector,market_cap_usd,market_cap_local,price_asof,ttm_dps,adv_usd,ni_latest,pe_ratio,div_yield,earnings_yield,flag_sales_decline,flag_roic_decay,flag_accruals,flag_cyclical,flag_nonrecurring,trap_flags,fcf_pos_years_10y,fcf_cv_10y,roic_min_10y,interest_coverage_5y_min,altman_z,shares_chg_5y_pct,fcf_ni_ratio_5y_avg,net_debt_ebitda,div_consecutive_yrs,gm_stdev_5y,fcf_margin_5y_avg,company_name,gsubind,mcap_floor_usd,quality_block,durability_block,capital_block,franchise_block,persist_block,composite,driver,rank_composite,tag_esg_excluded,tag_benchmark_orphan,tag_low_coverage,tag_complexity,tag_style_orphan,tag_orphan_country,tag_retail_dominated,structural_score_pure,structural_score_mixed,structural_score,structural_tags,structural_multiplier,final_score,rank_final,flag_stale,flag_illiquid,flag_dilution,flag_fcf_ev_extreme,flag_growth_capex,n_flags,pick_status
257190,5,0.13881387186659658,-0.09831950432229164,0.16065310876614247,0.1730396256928713,0,-0.03713049621855502,0.8281878019500065,-0.0032880526333106796,TW,45,1817890260.732,57710801928.0,312.0,20.9,8514679.035555001,5661.668,10.193250810185267,0.06698717948717949,0.0981041297444367,True,False,False,False,False,1,8.0,0.8408799220316034,0.08905983185103214,70.61503321836624,5.713483172253673,0.0011191003946584566,0.8386031413808832,0.0,2,0.009863974218791208,0.058663588977561645,SIMPLO TECHNOLOGY,45203015,1000000000,0.24746192893401014,0.3140862944162437,0.323181049069374,0.40609137055837563,0.3477862380146644,0.28355022319292555,franchise,183,0,1,0,0,0,0,1,1,1,1.5,BMK|RTL,1.3,0.36861529015080324,179,False,False,False,True,False,2,flagged
201398,7,0.10268755810568948,0.1508087720299558,0.11046006188507787,0.13166887849990996,3,0.056886239191764165,0.8545228225202879,-0.019087106092822007,TW,45,9386648353.6875,297988836625.0,143.75,3.4406,192652485.24431702,23634.229,12.608358691328581,0.023934608695652174,0.0793124644120215,False,False,False,False,False,0,10.0,0.621199821681375,0.06940767832067493,9.129053426293888,2.783527440554188,3.1629343816931117,0.9283935633506845,1.3364588841738336,1,0.017023385999975202,0.1640634375900218,YAGEO CORP,45203015,1000000000,0.35406091370558374,0.2899746192893401,0.17005076142131978,0.4441624365482234,0.3013959390862944,0.3319722256070723,franchise,173,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.3651694481677796,180,False,False,True,False,True,1,flagged
221489,6,0.11017375196897439,0.01512698181985117,0.0503804707692041,0.04974606645792647,0,-0.004975155670683518,0.7920076788651064,-0.044417577953075806,JP,50,4687178167.11375,699578830912.5,1268.75,119.0,20118431.19098611,24413.532,28.655371574768456,0.09379310344827586,0.03489747105148401,False,False,False,False,False,0,10.0,0.5749512272682096,0.07415119778207624,167.0,11.580584811031557,0.006756382937702199,1.1737177170455229,0.0,2,0.025773144890082565,0.07783387530266193,SQUARE ENIX HLDGS CO LTD,50202020,2000000000,0.25,0.48286802030456855,0.4433164128595601,0.2081218274111675,0.3781020868584321,0.29499023166800387,durability,182,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.35398827800160465,181,False,False,False,False,False,0,unreached
226256,5,0.11718608190219044,0.10327108280399822,0.07247659469695963,0.05541371571069447,0,0.08800417673500016,0.8108035373825159,-0.06140173496957731,FR,45,2279855795.3640003,2110977588.3,59.55,1.5,2566311.3858498633,106.915,19.744447348828505,0.02518891687657431,0.050647150681547584,False,False,False,False,False,0,10.0,0.5080279751869459,0.06978935629376729,30.076387695480324,3.6451312811528505,,1.528682156532946,0.0,5,0.008710577092476466,0.07236881949986568,ALTEN SA,45102010,2000000000,0.1484771573604061,0.4308375634517766,0.5406091370558376,0.6852791878172588,0.5522419627749576,0.2511004830234056,franchise,191,0,1,0,0,1,0,0,2,0,2.0,BMK|STY,1.4,0.3515406762327678,182,False,False,False,False,False,0,unreached
100683,6,0.1085285939914403,0.17561674762915525,0.1722844909471597,0.19389552411226968,1,0.0742477989478143,1.1662413255783566,-0.0627048336829243,JP,15,7249313970.057,1081987159710.0,1594.3,58.0,39519327.76107407,137238.012,7.884019477854285,0.03637960233331242,0.12683885457271346,False,False,False,True,False,0,10.0,0.29315969912008466,0.06881698146722719,121.98959687906373,9.721812644532102,3.5149266434250652,0.8890414578023205,0.0,1,0.02612839243607189,0.1016103721303843,NITTO DENKO CORP,15101050,2000000000,0.23984771573604063,0.5691624365482233,0.15143824027072758,0.37055837563451777,0.36371968415115624,0.28331402501816744,durability,184,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.3399768300218009,183,False,False,True,True,False,3,flagged
204138,6,0.10828304226483668,0.5523107023291345,0.055920699133121546,0.03934454115441055,0,0.08663334800542177,1.2038754999165737,-0.1038954374010665,JP,55,2297308426.6374,342881854722.0,3039.0,97.75,6586722.181851853,11548.157,29.691478451669823,0.032165185916419876,0.03367969707630914,False,False,False,False,False,0,9.0,0.9209558389335458,0.06752049283632953,82.79910714285714,3.249020329386157,1.7316202909081797,1.3367815329300217,0.9086858942149868,5,0.05133259980150157,0.0762280018102486,NIPPON GAS CO LTD,55102010,2000000000,0.23223350253807107,0.2576142131979695,0.5414551607445008,0.3248730964467005,0.3746474901297236,0.2811927080898315,capital,185,0,1,0,0,0,0,0,1,0,1.0,BMK,1.2,0.33743124970779775,184,False,False,True,False,False,1,flagged
202233,5,0.11958105048660825,-0.005103727431121197,0.05156458135058524,0.062038081477221896,0,0.0324964820596918,1.099392379256034,-0.02300235632208486,JP,50,2066518406.77,308435583100.0,3275.0,96.0,2564388.720740741,12402.576,24.868671080910936,0.02931297709923664,0.04021123592597575,False,False,False,False,False,0,10.0,0.39993032069871537,0.11086240884063742,17762.0,12.048614893555257,0.720645579399456,0.6930057938781353,0.0,1,0.0075278969171248865,0.10000151071438088,OKINAWA CELLULAR TELEPHONE,50102010,2000000000,0.15862944162436549,0.6732233502538071,0.1311336717428088,0.5406091370558376,0.44832205301748446,0.24036228184166908,durability,193,0,1,0,0,1,0,0,2,0,2.0,BMK|STY,1.4,0.33650719457833667,185,False,False,True,False,False,1,flagged
107037,6,0.10828601924374781,0.11737594415742159,0.03198885621007268,0.03550260586845383,1,0.06588440127032102,0.8597532576210936,-0.03706138510045784,IT,20,4114862985.436931,3810058319.84901,34.993415,0.33,4868508.539366231,208.122,18.306850404325395,0.009430345680751651,0.05462436071273779,False,False,False,False,False,0,10.0,0.41561807941782797,0.09240947542113873,7.740866255048513,4.039613741182776,-0.0082409643046919,0.7755564941096933,0.6440300356640324,8,0.007819634187154489,0.08749430331386364,INTERPUMP GROUP SPA,20106020,2000000000,0.23477157360406092,0.4295685279187817,0.5905245346869713,0.6294416243654822,0.5498448956570784,0.3299767840905442,franchise,174,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.3299767840905442,186,False,False,False,False,False,0,unreached
213095,5,0.12126538971516972,-0.06304824319154734,0.0950408649127459,0.060770861455248314,0,0.1674907163388435,0.8712118171533442,-0.08199908889901222,GB,25,4601423848.579668,3623168384.7084,0.7362,0.01,9686746.109601395,490.0,7.394221193282448,0.01358326541700625,0.13524074731609148,False,False,False,False,False,0,10.0,0.6085817462846799,0.10111588577765458,6.928104575163399,2.513301881453226,4.3256887096923355,3.0327167872008305,1.6342391304347825,2,0.008784047127993938,0.095804185667165,JD SPORTS FASHION PLC,25504040,2000000000,0.16624365482233502,0.3648477157360406,0.467005076142132,0.8451776649746193,0.559010152284264,0.2700318084667252,franchise,188,0,0,0,1,0,0,0,1,0,1.0,CPX,1.2,0.32403817016007025,187,False,False,True,False,False,1,flagged
209382,5,0.1707118150360601,-0.38781179084061124,0.2735832517230963,0.30111868444711365,5,-0.07639374329676807,0.6845322180860798,-0.07188465054672934,BR,15,11835553013.711359,68811354730.88,15.16,2.3358,117099.65780206895,13814.0,4.981276583964095,0.15407651715039578,0.20075175171345352,True,True,False,True,False,2,10.0,0.8154049318168923,0.07278318407751515,3.91437802907916,2.371055057214371,-0.16786470564499079,0.7342228070301318,0.9531336269436704,2,0.09023362287458284,0.1651937111632926,VALE SA,15104050,1000000000,0.35406091370558374,0.22652284263959388,0.494077834179357,0.1,0.2735335589396503,0.31933832126783723,capital,177,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.31933832126783723,188,False,True,False,True,True,5,flagged
211415,6,0.10325291806893996,0.046667149030169996,0.11881047512384808,0.08745889577845108,0,0.047966185508242054,1.0628011381461415,-0.04480065036052594,FR,45,3024703778.004,2800651646.3,136.3,4.65,3182467.4041140955,296.8,9.436157837938007,0.03411592076302274,0.10597533627293801,False,False,False,False,False,0,10.0,0.3934814254939648,0.06439037153322867,8.390728476821192,1.1740143756709507,-0.040766912091713126,2.0408284408839195,1.0363244574418962,2,0.006721961918546923,0.08899475599393754,SOPRA STERIA GROUP SA,45102010,2000000000,0.21192893401015228,0.3623096446700507,0.7208121827411168,0.5913705583756346,0.5581641285956007,0.3121899521305379,capital,178,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.3121899521305379,189,False,False,False,False,False,0,unreached
211503,6,0.1007861548523139,0.10617429059577344,0.11005895176308242,0.0718164094931413,0,0.09446549662890003,1.0265692053049682,-0.09484991296225534,FR,20,3489286394.2320004,3230820735.4,53.96,14.970600000000001,7573730.891494737,497.0,6.500645342857143,0.2774388435878429,0.15383088097534686,False,False,False,False,False,0,10.0,0.5500245834370812,0.06320039148519696,4.2615384615384615,2.692530614384025,-0.00972494251894751,2.1718769312092605,2.0917373216072463,8,0.008385874670555614,0.1350254833331294,TELEPERFORMANCE,20202030,2000000000,0.19923857868020306,0.2531725888324873,0.8714043993231811,0.7055837563451777,0.610053581500282,0.31172472709573706,capital,180,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.31172472709573706,190,False,False,False,False,False,0,unreached
015508,6,0.1178191616138663,-0.3333380721094831,0.08410953151417008,0.1279602581889829,4,-0.18264757588033864,0.5145232868087853,-0.11229521760714876,GB,15,45708350553.6,45708350553.6,38.8,1.41235,24086602.435964912,-1275.0,,0.03640077319587629,,True,True,False,True,False,2,10.0,0.77228138205707,0.05594397579314139,3.0357583230579532,4.031867616958575,-0.13502971123472962,1.4220890304021097,1.4413452343002868,1,0.14647283359349164,0.11955361168918537,ANGLO AMERICAN PLC,15104020,2000000000,0.28553299492385786,0.1884517766497462,0.6489001692047377,0.1,0.3124506486181613,0.2960099793305995,capital,181,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.2960099793305995,191,False,False,False,False,True,3,flagged
203007,6,0.10162609749700684,0.035882560670276176,0.06802342337017879,0.06644433151587457,0,0.013350657867235771,0.7619990318071687,-0.02162873240286818,AU,25,4407873139.1904,6678595665.440001,5.36,0.265,7527585.404507143,518.016,12.8926435968001,0.049440298507462684,0.07756361156591622,False,False,False,False,False,0,10.0,0.3994498586132585,0.0694855718778377,6.032769372643189,3.858834990549515,0.0,0.8895764540884719,2.2247106123530966,2,0.009706614647185627,0.1735882329382537,HARVEY NORMAN HLDGS LTD,25503030,2000000000,0.2068527918781726,0.3496192893401015,0.4086294416243655,0.4517766497461929,0.40334179357021993,0.2701880408428064,franchise,187,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.2701880408428064,192,False,False,False,False,False,0,unreached
210000,6,0.10080247630990655,-0.20613329891422938,0.049496086824319815,0.05653136423317019,1,0.030659107929797758,0.9577640255769674,-0.06980646889599235,MY,55,7682782831.732201,33994614299.7,17.18,0.72,2280420.176581818,1727.124,19.6827872808785,0.04190919674039581,0.05080581249645894,False,False,False,False,False,0,10.0,0.3593906129595744,0.09502364909991327,11.73466962045804,5.595467454945037,0.0,0.9406754111330331,0.0,1,0.054834776983668544,0.27623869307383236,PETRONAS GAS,55102010,1000000000,0.20177664974619292,0.5019035532994923,0.350253807106599,0.14974619289340102,0.33396785109983074,0.24683367480963717,durability,192,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.24683367480963717,193,False,False,False,False,False,0,unreached
321062,5,0.1119555600870545,0.2181749037637417,0.05415124370556991,0.05956188161166211,3,0.14753508859375652,1.3676921443857304,-0.009112804321157332,KR,35,2302392175.125,3069856233500.0,249500.0,0.0,18387580.83254717,140871.771,21.791848087861407,0.0,0.04588871930311521,False,False,False,False,False,0,10.0,0.4910056113771559,0.05043023195011793,26.1061265945227,15.182018147067108,-0.017723135877375062,0.9790489756570784,0.0,0,0.01601900896944531,0.28095244670349845,HUGEL INC,35201010,1000000000,0.12563451776649748,0.39530456852791873,0.39255499153976303,0.7055837563451777,0.4978144388042865,0.2179176374313699,franchise,195,0,0,0,0,0,0,1,0,1,0.5,RTL,1.1,0.23970940117450693,194,False,False,False,False,True,0,unreached
269005,5,0.12757575475849778,0.19563026837147723,0.09875383844258673,0.07422427712065122,0,0.03137667230334884,1.028076033258428,-0.021215727643161316,BR,55,9744892340.1456,56656350814.8,49.17,2.5342,17890061.834074073,5484.324,10.330598778409154,0.051539556640227774,0.09679981010297194,False,False,False,False,False,0,10.0,0.5424939172175632,0.06005142146142825,4.179855388928626,1.8730096020565048,0.0,1.252880972218804,2.2717525097334397,1,0.050014458120444936,0.16214828402373288,CPFL ENERGIA SA,55101010,1000000000,0.20685279187817257,0.25444162436548223,0.46531302876480535,0.15736040609137056,0.2923716864072194,0.23755870943522597,capital,194,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.23755870943522597,195,False,False,False,False,False,0,unreached
317841,5,0.10018855665076716,0.12927531182044927,0.033146332319379974,0.020943057697637272,0,0.08602996440860822,0.8188322245957447,-0.02200915206882224,NL,20,4473671655.5136,4142288569.92,70.08,3.83385,3030443.2503427262,217.578,19.038177434850947,0.05470676369863014,0.05252603635101214,False,False,False,False,False,0,10.0,0.4611625827183701,0.0726012098103892,5.854009065913651,3.178582698936179,0.0375232872860205,1.115150209344266,2.8904835089091945,2,0.004164531726804614,0.0656974977060776,IMCD NV,20107010,2000000000,0.1,0.3356598984771573,0.4010152284263959,0.7538071065989848,0.4968274111675126,0.18988131012559087,franchise,197,0,0,0,0,1,0,0,1,0,1.0,STY,1.2,0.22785757215070904,196,False,False,False,False,False,0,unreached
101944,5,0.10055933319542357,-0.013644560407086725,0.06743515901041455,0.05506623216568742,0,0.05462398633036236,0.8807140531470066,-0.03220029239766082,FR,45,19923711853.072502,18447881345.4375,108.5625,7.5654,13471801.907480573,1601.0,11.522724138311993,0.06968704663212436,0.0867850334692204,False,False,False,False,False,0,10.0,0.30067002181520247,0.07703546553518534,12.646464646464647,2.622334154556124,0.008064899277841153,1.5001315147895855,2.074953154278576,6,0.0025928668774745554,0.10546643224212744,CAPGEMINI SE,45102010,2000000000,0.1,0.491751269035533,0.6700507614213197,0.6624365482233503,0.6080795262267343,0.205865775430923,capital,196,0,0,0,0,0,0,0,0,0,0.0,-,1.0,0.205865775430923,197,False,False,False,False,False,0,unreached
